 Date__(UT)__HR:MN, Date_________JDUT, , ,R.A._(ICRF/J2000.0), DEC_(ICRF/J2000.0),    ObsEcLon,   ObsEcLat,
***********************************************************************************************************
$$SOE
 1946-May-06 00:00, 2431946.500000000, , , 21.54604, 30.37693,  30.7472263, 19.7461860,
 1946-May-07 00:00, 2431947.500000000, , , 21.60799, 30.40321,  30.8105081, 19.7493142,
 1946-May-08 00:00, 2431948.500000000, , , 21.66963, 30.42964,  30.8735548, 19.7527027,
 1946-May-09 00:00, 2431949.500000000, , , 21.73093, 30.45621,  30.9363533, 19.7563500,
 1946-May-10 00:00, 2431950.500000000, , , 21.79189, 30.48292,  30.9988939, 19.7602548,
 1946-May-11 00:00, 2431951.500000000, , , 21.85249, 30.50976,  31.0611694, 19.7644157,
 1946-May-12 00:00, 2431952.500000000, , , 21.91273, 30.53673,  31.1231735, 19.7688315,
 1946-May-13 00:00, 2431953.500000000, , , 21.97260, 30.56381,  31.1849005, 19.7735008,
 1946-May-14 00:00, 2431954.500000000, , , 22.03207, 30.59101,  31.2463437, 19.7784226,
 1946-May-15 00:00, 2431955.500000000, , , 22.09115, 30.61833,  31.3074957, 19.7835955,
 1946-May-16 00:00, 2431956.500000000, , , 22.14983, 30.64574,  31.3683474, 19.7890185,
 1946-May-17 00:00, 2431957.500000000, , , 22.20808, 30.67326,  31.4288883, 19.7946903,
 1946-May-18 00:00, 2431958.500000000, , , 22.26590, 30.70088,  31.4891063, 19.8006100,
 1946-May-19 00:00, 2431959.500000000, , , 22.32329, 30.72859,  31.5489879, 19.8067764,
 1946-May-20 00:00, 2431960.500000000, , , 22.38022, 30.75638,  31.6085184, 19.8131884,
 1946-May-21 00:00, 2431961.500000000, , , 22.43669, 30.78425,  31.6676825, 19.8198449,
 1946-May-22 00:00, 2431962.500000000, , , 22.49269, 30.81221,  31.7264648, 19.8267448,
 1946-May-23 00:00, 2431963.500000000, , , 22.54821, 30.84023,  31.7848504, 19.8338869,
 1946-May-24 00:00, 2431964.500000000, , , 22.60323, 30.86832,  31.8428257, 19.8412701,
 1946-May-25 00:00, 2431965.500000000, , , 22.65774, 30.89647,  31.9003788, 19.8488933,
 1946-May-26 00:00, 2431966.500000000, , , 22.71174, 30.92468,  31.9575002, 19.8567550,
 1946-May-27 00:00, 2431967.500000000, , , 22.76521, 30.95293,  32.0141829, 19.8648539,
 1946-May-28 00:00, 2431968.500000000, , , 22.81813, 30.98123,  32.0704229, 19.8731887,
 1946-May-29 00:00, 2431969.500000000, , , 22.87050, 31.00958,  32.1262165, 19.8817575,
 1946-May-30 00:00, 2431970.500000000, , , 22.92230, 31.03795,  32.1815577, 19.8905585,
 1946-May-31 00:00, 2431971.500000000, , , 22.97352, 31.06635,  32.2364350, 19.8995897,
 1946-Jun-01 00:00, 2431972.500000000, , , 23.02416, 31.09477,  32.2908307, 19.9088488,
 1946-Jun-02 00:00, 2431973.500000000, , , 23.07419, 31.12321,  32.3447226, 19.9183333,
 1946-Jun-03 00:00, 2431974.500000000, , , 23.12361, 31.15165,  32.3980886, 19.9280407,
 1946-Jun-04 00:00, 2431975.500000000, , , 23.17241, 31.18009,  32.4509099, 19.9379684,
 1946-Jun-05 00:00, 2431976.500000000, , , 23.22057, 31.20853,  32.5031731, 19.9481136,
 1946-Jun-06 00:00, 2431977.500000000, , , 23.26810, 31.23696,  32.5548695, 19.9584739,
 1946-Jun-07 00:00, 2431978.500000000, , , 23.31497, 31.26537,  32.6059932, 19.9690467,
 1946-Jun-08 00:00, 2431979.500000000, , , 23.36118, 31.29376,  32.6565401, 19.9798294,
 1946-Jun-09 00:00, 2431980.500000000, , , 23.40673, 31.32212,  32.7065065, 19.9908196,
 1946-Jun-10 00:00, 2431981.500000000, , , 23.45159, 31.35046,  32.7558878, 20.0020149,
 1946-Jun-11 00:00, 2431982.500000000, , , 23.49577, 31.37875,  32.8046788, 20.0134129,
 1946-Jun-12 00:00, 2431983.500000000, , , 23.53926, 31.40700,  32.8528726, 20.0250112,
 1946-Jun-13 00:00, 2431984.500000000, , , 23.58204, 31.43520,  32.9004608, 20.0368075,
 1946-Jun-14 00:00, 2431985.500000000, , , 23.62411, 31.46335,  32.9474337, 20.0487993,
 1946-Jun-15 00:00, 2431986.500000000, , , 23.66547, 31.49144,  32.9937801, 20.0609844,
 1946-Jun-16 00:00, 2431987.500000000, , , 23.70609, 31.51947,  33.0394876, 20.0733604,
 1946-Jun-17 00:00, 2431988.500000000, , , 23.74598, 31.54742,  33.0845429, 20.0859250,
 1946-Jun-18 00:00, 2431989.500000000, , , 23.78512, 31.57531,  33.1289327, 20.0986757,
 1946-Jun-19 00:00, 2431990.500000000, , , 23.82350, 31.60311,  33.1726440, 20.1116103,
 1946-Jun-20 00:00, 2431991.500000000, , , 23.86113, 31.63083,  33.2156650, 20.1247263,
 1946-Jun-21 00:00, 2431992.500000000, , , 23.89798, 31.65846,  33.2579857, 20.1380211,
 1946-Jun-22 00:00, 2431993.500000000, , , 23.93405, 31.68599,  33.2995986, 20.1514923,
 1946-Jun-23 00:00, 2431994.500000000, , , 23.96933, 31.71343,  33.3404982, 20.1651372,
 1946-Jun-24 00:00, 2431995.500000000, , , 24.00381, 31.74075,  33.3806815, 20.1789530,
 1946-Jun-25 00:00, 2431996.500000000, , , 24.03748, 31.76796,  33.4201464, 20.1929367,
 1946-Jun-26 00:00, 2431997.500000000, , , 24.07034, 31.79505,  33.4588901, 20.2070853,
 1946-Jun-27 00:00, 2431998.500000000, , , 24.10237, 31.82202,  33.4969063, 20.2213954,
 1946-Jun-28 00:00, 2431999.500000000, , , 24.13356, 31.84885,  33.5341832, 20.2358636,
 1946-Jun-29 00:00, 2432000.500000000, , , 24.16391, 31.87554,  33.5707038, 20.2504860,
 1946-Jun-30 00:00, 2432001.500000000, , , 24.19340, 31.90209,  33.6064482, 20.2652588,
 1946-Jul-01 00:00, 2432002.500000000, , , 24.22204, 31.92848,  33.6413979, 20.2801779,
 1946-Jul-02 00:00, 2432003.500000000, , , 24.24981, 31.95471,  33.6755388, 20.2952393,
 1946-Jul-03 00:00, 2432004.500000000, , , 24.27671, 31.98078,  33.7088628, 20.3104388,
 1946-Jul-04 00:00, 2432005.500000000, , , 24.30274, 32.00668,  33.7413663, 20.3257726,
 1946-Jul-05 00:00, 2432006.500000000, , , 24.32788, 32.03240,  33.7730483, 20.3412364,
 1946-Jul-06 00:00, 2432007.500000000, , , 24.35213, 32.05793,  33.8039087, 20.3568265,
 1946-Jul-07 00:00, 2432008.500000000, , , 24.37548, 32.08328,  33.8339467, 20.3725389,
 1946-Jul-08 00:00, 2432009.500000000, , , 24.39795, 32.10843,  33.8631607, 20.3883697,
 1946-Jul-09 00:00, 2432010.500000000, , , 24.41950, 32.13339,  33.8915475, 20.4043152,
 1946-Jul-10 00:00, 2432011.500000000, , , 24.44015, 32.15814,  33.9191026, 20.4203714,
 1946-Jul-11 00:00, 2432012.500000000, , , 24.45989, 32.18268,  33.9458200, 20.4365345,
 1946-Jul-12 00:00, 2432013.500000000, , , 24.47872, 32.20700,  33.9716924, 20.4528007,
 1946-Jul-13 00:00, 2432014.500000000, , , 24.49663, 32.23110,  33.9967112, 20.4691663,
 1946-Jul-14 00:00, 2432015.500000000, , , 24.51361, 32.25498,  34.0208672, 20.4856272,
 1946-Jul-15 00:00, 2432016.500000000, , , 24.52966, 32.27862,  34.0441505, 20.5021797,
 1946-Jul-16 00:00, 2432017.500000000, , , 24.54478, 32.30203,  34.0665516, 20.5188200,
 1946-Jul-17 00:00, 2432018.500000000, , , 24.55897, 32.32519,  34.0880622, 20.5355440,
 1946-Jul-18 00:00, 2432019.500000000, , , 24.57222, 32.34811,  34.1086759, 20.5523479,
 1946-Jul-19 00:00, 2432020.500000000, , , 24.58452, 32.37077,  34.1283885, 20.5692276,
 1946-Jul-20 00:00, 2432021.500000000, , , 24.59588, 32.39318,  34.1471986, 20.5861789,
 1946-Jul-21 00:00, 2432022.500000000, , , 24.60628, 32.41532,  34.1651067, 20.6031976,
 1946-Jul-22 00:00, 2432023.500000000, , , 24.61573, 32.43718,  34.1821146, 20.6202793,
 1946-Jul-23 00:00, 2432024.500000000, , , 24.62422, 32.45878,  34.1982235, 20.6374193,
 1946-Jul-24 00:00, 2432025.500000000, , , 24.63174, 32.48008,  34.2134321, 20.6546128,
 1946-Jul-25 00:00, 2432026.500000000, , , 24.63830, 32.50110,  34.2277354, 20.6718550,
 1946-Jul-26 00:00, 2432027.500000000, , , 24.64389, 32.52182,  34.2411237, 20.6891406,
 1946-Jul-27 00:00, 2432028.500000000, , , 24.64850, 32.54224,  34.2535838, 20.7064642,
 1946-Jul-28 00:00, 2432029.500000000, , , 24.65215, 32.56235,  34.2651019, 20.7238204,
 1946-Jul-29 00:00, 2432030.500000000, , , 24.65481, 32.58214,  34.2756665, 20.7412035,
 1946-Jul-30 00:00, 2432031.500000000, , , 24.65651, 32.60161,  34.2852714, 20.7586080,
 1946-Jul-31 00:00, 2432032.500000000, , , 24.65722, 32.62075,  34.2939160, 20.7760281,
 1946-Aug-01 00:00, 2432033.500000000, , , 24.65697, 32.63957,  34.3016039, 20.7934584,
 1946-Aug-02 00:00, 2432034.500000000, , , 24.65574, 32.65804,  34.3083404, 20.8108934,
 1946-Aug-03 00:00, 2432035.500000000, , , 24.65355, 32.67617,  34.3141312, 20.8283276,
 1946-Aug-04 00:00, 2432036.500000000, , , 24.65038, 32.69394,  34.3189808, 20.8457557,
 1946-Aug-05 00:00, 2432037.500000000, , , 24.64625, 32.71137,  34.3228923, 20.8631724,
 1946-Aug-06 00:00, 2432038.500000000, , , 24.64115, 32.72844,  34.3258674, 20.8805724,
 1946-Aug-07 00:00, 2432039.500000000, , , 24.63510, 32.74514,  34.3279064, 20.8979504,
 1946-Aug-08 00:00, 2432040.500000000, , , 24.62808, 32.76148,  34.3290083, 20.9153011,
 1946-Aug-09 00:00, 2432041.500000000, , , 24.62011, 32.77744,  34.3291710, 20.9326195,
 1946-Aug-10 00:00, 2432042.500000000, , , 24.61119, 32.79303,  34.3283918, 20.9499002,
 1946-Aug-11 00:00, 2432043.500000000, , , 24.60132, 32.80823,  34.3266672, 20.9671381,
 1946-Aug-12 00:00, 2432044.500000000, , , 24.59051, 32.82305,  34.3239938, 20.9843280,
 1946-Aug-13 00:00, 2432045.500000000, , , 24.57875, 32.83748,  34.3203693, 21.0014647,
 1946-Aug-14 00:00, 2432046.500000000, , , 24.56606, 32.85151,  34.3157930, 21.0185430,
 1946-Aug-15 00:00, 2432047.500000000, , , 24.55243, 32.86515,  34.3102669, 21.0355576,
 1946-Aug-16 00:00, 2432048.500000000, , , 24.53788, 32.87838,  34.3037958, 21.0525033,
 1946-Aug-17 00:00, 2432049.500000000, , , 24.52240, 32.89120,  34.2963870, 21.0693745,
 1946-Aug-18 00:00, 2432050.500000000, , , 24.50599, 32.90361,  34.2880492, 21.0861658,
 1946-Aug-19 00:00, 2432051.500000000, , , 24.48867, 32.91560,  34.2787907, 21.1028714,
 1946-Aug-20 00:00, 2432052.500000000, , , 24.47044, 32.92717,  34.2686177, 21.1194855,
 1946-Aug-21 00:00, 2432053.500000000, , , 24.45130, 32.93831,  34.2575330, 21.1360020,
 1946-Aug-22 00:00, 2432054.500000000, , , 24.43126, 32.94902,  34.2455354, 21.1524149,
 1946-Aug-23 00:00, 2432055.500000000, , , 24.41032, 32.95929,  34.2326210, 21.1687177,
 1946-Aug-24 00:00, 2432056.500000000, , , 24.38849, 32.96912,  34.2187845, 21.1849042,
 1946-Aug-25 00:00, 2432057.500000000, , , 24.36578, 32.97850,  34.2040218, 21.2009677,
 1946-Aug-26 00:00, 2432058.500000000, , , 24.34220, 32.98744,  34.1883330, 21.2169019,
 1946-Aug-27 00:00, 2432059.500000000, , , 24.31776, 32.99591,  34.1717229, 21.2327003,
 1946-Aug-28 00:00, 2432060.500000000, , , 24.29246, 33.00393,  34.1542011, 21.2483565,
 1946-Aug-29 00:00, 2432061.500000000, , , 24.26632, 33.01148,  34.1357803, 21.2638642,
 1946-Aug-30 00:00, 2432062.500000000, , , 24.23935, 33.01857,  34.1164748, 21.2792174,
 1946-Aug-31 00:00, 2432063.500000000, , , 24.21155, 33.02519,  34.0962981, 21.2944099,
 1946-Sep-01 00:00, 2432064.500000000, , , 24.18294, 33.03134,  34.0752625, 21.3094360,
 1946-Sep-02 00:00, 2432065.500000000, , , 24.15354, 33.03702,  34.0533785, 21.3242899,
 1946-Sep-03 00:00, 2432066.500000000, , , 24.12335, 33.04222,  34.0306551, 21.3389657,
 1946-Sep-04 00:00, 2432067.500000000, , , 24.09239, 33.04695,  34.0071004, 21.3534581,
 1946-Sep-05 00:00, 2432068.500000000, , , 24.06067, 33.05120,  33.9827211, 21.3677613,
 1946-Sep-06 00:00, 2432069.500000000, , , 24.02819, 33.05496,  33.9575234, 21.3818700,
 1946-Sep-07 00:00, 2432070.500000000, , , 23.99499, 33.05824,  33.9315129, 21.3957788,
 1946-Sep-08 00:00, 2432071.500000000, , , 23.96106, 33.06104,  33.9046952, 21.4094825,
 1946-Sep-09 00:00, 2432072.500000000, , , 23.92642, 33.06336,  33.8770762, 21.4229757,
 1946-Sep-10 00:00, 2432073.500000000, , , 23.89108, 33.06519,  33.8486635, 21.4362534,
 1946-Sep-11 00:00, 2432074.500000000, , , 23.85507, 33.06653,  33.8194667, 21.4493104,
 1946-Sep-12 00:00, 2432075.500000000, , , 23.81838, 33.06738,  33.7894987, 21.4621417,
 1946-Sep-13 00:00, 2432076.500000000, , , 23.78104, 33.06774,  33.7587753, 21.4747421,
 1946-Sep-14 00:00, 2432077.500000000, , , 23.74305, 33.06761,  33.7273145, 21.4871065,
 1946-Sep-15 00:00, 2432078.500000000, , , 23.70444, 33.06699,  33.6951344, 21.4992296,
 1946-Sep-16 00:00, 2432079.500000000, , , 23.66521, 33.06588,  33.6622510, 21.5111060,
 1946-Sep-17 00:00, 2432080.500000000, , , 23.62538, 33.06427,  33.6286764, 21.5227305,
 1946-Sep-18 00:00, 2432081.500000000, , , 23.58497, 33.06216,  33.5944190, 21.5340974,
 1946-Sep-19 00:00, 2432082.500000000, , , 23.54399, 33.05956,  33.5594841, 21.5452012,
 1946-Sep-20 00:00, 2432083.500000000, , , 23.50245, 33.05647,  33.5238758, 21.5560363,
 1946-Sep-21 00:00, 2432084.500000000, , , 23.46037, 33.05287,  33.4875996, 21.5665972,
 1946-Sep-22 00:00, 2432085.500000000, , , 23.41778, 33.04878,  33.4506641, 21.5768785,
 1946-Sep-23 00:00, 2432086.500000000, , , 23.37468, 33.04419,  33.4130822, 21.5868747,
 1946-Sep-24 00:00, 2432087.500000000, , , 23.33110, 33.03910,  33.3748711, 21.5965807,
 1946-Sep-25 00:00, 2432088.500000000, , , 23.28705, 33.03352,  33.3360512, 21.6059914,
 1946-Sep-26 00:00, 2432089.500000000, , , 23.24256, 33.02744,  33.2966453, 21.6151022,
 1946-Sep-27 00:00, 2432090.500000000, , , 23.19764, 33.02088,  33.2566761, 21.6239083,
 1946-Sep-28 00:00, 2432091.500000000, , , 23.15232, 33.01382,  33.2161655, 21.6324054,
 1946-Sep-29 00:00, 2432092.500000000, , , 23.10661, 33.00627,  33.1751338, 21.6405894,
 1946-Sep-30 00:00, 2432093.500000000, , , 23.06054, 32.99824,  33.1335993, 21.6484563,
 1946-Oct-01 00:00, 2432094.500000000, , , 23.01413, 32.98973,  33.0915789, 21.6560024,
 1946-Oct-02 00:00, 2432095.500000000, , , 22.96739, 32.98074,  33.0490883, 21.6632240,
 1946-Oct-03 00:00, 2432096.500000000, , , 22.92035, 32.97127,  33.0061423, 21.6701177,
 1946-Oct-04 00:00, 2432097.500000000, , , 22.87302, 32.96133,  32.9627552, 21.6766803,
 1946-Oct-05 00:00, 2432098.500000000, , , 22.82543, 32.95093,  32.9189412, 21.6829086,
 1946-Oct-06 00:00, 2432099.500000000, , , 22.77761, 32.94006,  32.8747146, 21.6887999,
 1946-Oct-07 00:00, 2432100.500000000, , , 22.72955, 32.92873,  32.8300906, 21.6943512,
 1946-Oct-08 00:00, 2432101.500000000, , , 22.68130, 32.91694,  32.7850860, 21.6995601,
 1946-Oct-09 00:00, 2432102.500000000, , , 22.63287, 32.90470,  32.7397201, 21.7044239,
 1946-Oct-10 00:00, 2432103.500000000, , , 22.58428, 32.89202,  32.6940152, 21.7089403,
 1946-Oct-11 00:00, 2432104.500000000, , , 22.53554, 32.87889,  32.6479964, 21.7131069,
 1946-Oct-12 00:00, 2432105.500000000, , , 22.48668, 32.86533,  32.6016903, 21.7169214,
 1946-Oct-13 00:00, 2432106.500000000, , , 22.43772, 32.85133,  32.5551219, 21.7203815,
 1946-Oct-14 00:00, 2432107.500000000, , , 22.38868, 32.83690,  32.5083121, 21.7234848,
 1946-Oct-15 00:00, 2432108.500000000, , , 22.33957, 32.82205,  32.4612767, 21.7262288,
 1946-Oct-16 00:00, 2432109.500000000, , , 22.29042, 32.80678,  32.4140275, 21.7286112,
 1946-Oct-17 00:00, 2432110.500000000, , , 22.24125, 32.79109,  32.3665743, 21.7306296,
 1946-Oct-18 00:00, 2432111.500000000, , , 22.19208, 32.77500,  32.3189285, 21.7322819,
 1946-Oct-19 00:00, 2432112.500000000, , , 22.14294, 32.75849,  32.2711043, 21.7335660,
 1946-Oct-20 00:00, 2432113.500000000, , , 22.09383, 32.74159,  32.2231203, 21.7344801,
 1946-Oct-21 00:00, 2432114.500000000, , , 22.04479, 32.72430,  32.1749990, 21.7350225,
 1946-Oct-22 00:00, 2432115.500000000, , , 21.99584, 32.70663,  32.1267659, 21.7351918,
 1946-Oct-23 00:00, 2432116.500000000, , , 21.94700, 32.68857,  32.0784484, 21.7349871,
 1946-Oct-24 00:00, 2432117.500000000, , , 21.89829, 32.67014,  32.0300742, 21.7344074,
 1946-Oct-25 00:00, 2432118.500000000, , , 21.84974, 32.65135,  31.9816705, 21.7334523,
 1946-Oct-26 00:00, 2432119.500000000, , , 21.80137, 32.63221,  31.9332628, 21.7321214,
 1946-Oct-27 00:00, 2432120.500000000, , , 21.75320, 32.61272,  31.8848746, 21.7304149,
 1946-Oct-28 00:00, 2432121.500000000, , , 21.70525, 32.59289,  31.8365276, 21.7283329,
 1946-Oct-29 00:00, 2432122.500000000, , , 21.65755, 32.57273,  31.7882416, 21.7258760,
 1946-Oct-30 00:00, 2432123.500000000, , , 21.61011, 32.55225,  31.7400352, 21.7230448,
 1946-Oct-31 00:00, 2432124.500000000, , , 21.56297, 32.53146,  31.6919262, 21.7198402,
 1946-Nov-01 00:00, 2432125.500000000, , , 21.51613, 32.51036,  31.6439320, 21.7162635,
 1946-Nov-02 00:00, 2432126.500000000, , , 21.46962, 32.48898,  31.5960700, 21.7123160,
 1946-Nov-03 00:00, 2432127.500000000, , , 21.42346, 32.46730,  31.5483579, 21.7079990,
 1946-Nov-04 00:00, 2432128.500000000, , , 21.37767, 32.44535,  31.5008145, 21.7033145,
 1946-Nov-05 00:00, 2432129.500000000, , , 21.33227, 32.42314,  31.4534603, 21.6982641,
 1946-Nov-06 00:00, 2432130.500000000, , , 21.28728, 32.40067,  31.4063179, 21.6928498,
 1946-Nov-07 00:00, 2432131.500000000, , , 21.24272, 32.37795,  31.3594123, 21.6870739,
 1946-Nov-08 00:00, 2432132.500000000, , , 21.19860, 32.35500,  31.3127709, 21.6809383,
 1946-Nov-09 00:00, 2432133.500000000, , , 21.15495, 32.33182,  31.2664212, 21.6744454,
 1946-Nov-10 00:00, 2432134.500000000, , , 21.11177, 32.30841,  31.2203877, 21.6675971,
 1946-Nov-11 00:00, 2432135.500000000, , , 21.06910, 32.28480,  31.1746890, 21.6603958,
 1946-Nov-12 00:00, 2432136.500000000, , , 21.02694, 32.26099,  31.1293377, 21.6528433,
 1946-Nov-13 00:00, 2432137.500000000, , , 20.98531, 32.23698,  31.0843426, 21.6449420,
 1946-Nov-14 00:00, 2432138.500000000, , , 20.94423, 32.21279,  31.0397119, 21.6366939,
 1946-Nov-15 00:00, 2432139.500000000, , , 20.90372, 32.18842,  30.9954574, 21.6281015,
 1946-Nov-16 00:00, 2432140.500000000, , , 20.86380, 32.16389,  30.9515956, 21.6191673,
 1946-Nov-17 00:00, 2432141.500000000, , , 20.82448, 32.13921,  30.9081470, 21.6098941,
 1946-Nov-18 00:00, 2432142.500000000, , , 20.78578, 32.11438,  30.8651356, 21.6002850,
 1946-Nov-19 00:00, 2432143.500000000, , , 20.74772, 32.08942,  30.8225866, 21.5903433,
 1946-Nov-20 00:00, 2432144.500000000, , , 20.71032, 32.06434,  30.7805255, 21.5800725,
 1946-Nov-21 00:00, 2432145.500000000, , , 20.67360, 32.03914,  30.7389768, 21.5694764,
 1946-Nov-22 00:00, 2432146.500000000, , , 20.63757, 32.01384,  30.6979635, 21.5585591,
 1946-Nov-23 00:00, 2432147.500000000, , , 20.60224, 31.98846,  30.6575063, 21.5473249,
 1946-Nov-24 00:00, 2432148.500000000, , , 20.56764, 31.96300,  30.6176240, 21.5357781,
 1946-Nov-25 00:00, 2432149.500000000, , , 20.53378, 31.93746,  30.5783331, 21.5239235,
 1946-Nov-26 00:00, 2432150.500000000, , , 20.50068, 31.91188,  30.5396485, 21.5117658,
 1946-Nov-27 00:00, 2432151.500000000, , , 20.46834, 31.88624,  30.5015835, 21.4993101,
 1946-Nov-28 00:00, 2432152.500000000, , , 20.43679, 31.86058,  30.4641510, 21.4865616,
 1946-Nov-29 00:00, 2432153.500000000, , , 20.40603, 31.83489,  30.4273634, 21.4735255,
 1946-Nov-30 00:00, 2432154.500000000, , , 20.37608, 31.80919,  30.3912332, 21.4602071,
 1946-Dec-01 00:00, 2432155.500000000, , , 20.34696, 31.78349,  30.3557739, 21.4466120,
 1946-Dec-02 00:00, 2432156.500000000, , , 20.31866, 31.75780,  30.3209997, 21.4327459,
 1946-Dec-03 00:00, 2432157.500000000, , , 20.29121, 31.73213,  30.2869267, 21.4186142,
 1946-Dec-04 00:00, 2432158.500000000, , , 20.26462, 31.70649,  30.2535725, 21.4042228,
 1946-Dec-05 00:00, 2432159.500000000, , , 20.23889, 31.68089,  30.2209567, 21.3895774,
 1946-Dec-06 00:00, 2432160.500000000, , , 20.21404, 31.65535,  30.1890998, 21.3746836,
 1946-Dec-07 00:00, 2432161.500000000, , , 20.19006, 31.62986,  30.1580214, 21.3595471,
 1946-Dec-08 00:00, 2432162.500000000, , , 20.16698, 31.60445,  30.1277368, 21.3441733,
 1946-Dec-09 00:00, 2432163.500000000, , , 20.14480, 31.57912,  30.0982549, 21.3285678,
 1946-Dec-10 00:00, 2432164.500000000, , , 20.12352, 31.55387,  30.0695780, 21.3127359,
 1946-Dec-11 00:00, 2432165.500000000, , , 20.10316, 31.52873,  30.0417055, 21.2966827,
 1946-Dec-12 00:00, 2432166.500000000, , , 20.08373, 31.50369,  30.0146380, 21.2804137,
 1946-Dec-13 00:00, 2432167.500000000, , , 20.06522, 31.47876,  29.9883807, 21.2639342,
 1946-Dec-14 00:00, 2432168.500000000, , , 20.04766, 31.45397,  29.9629448, 21.2472496,
 1946-Dec-15 00:00, 2432169.500000000, , , 20.03104, 31.42930,  29.9383456, 21.2303658,
 1946-Dec-16 00:00, 2432170.500000000, , , 20.01538, 31.40479,  29.9146003, 21.2132885,
 1946-Dec-17 00:00, 2432171.500000000, , , 20.00068, 31.38043,  29.8917264, 21.1960239,
 1946-Dec-18 00:00, 2432172.500000000, , , 19.98695, 31.35623,  29.8697399, 21.1785781,
 1946-Dec-19 00:00, 2432173.500000000, , , 19.97421, 31.33221,  29.8486552, 21.1609573,
 1946-Dec-20 00:00, 2432174.500000000, , , 19.96244, 31.30837,  29.8284841, 21.1431681,
 1946-Dec-21 00:00, 2432175.500000000, , , 19.95166, 31.28472,  29.8092366, 21.1252170,
 1946-Dec-22 00:00, 2432176.500000000, , , 19.94188, 31.26128,  29.7909202, 21.1071106,
 1946-Dec-23 00:00, 2432177.500000000, , , 19.93310, 31.23805,  29.7735407, 21.0888556,
 1946-Dec-24 00:00, 2432178.500000000, , , 19.92532, 31.21504,  29.7571022, 21.0704587,
 1946-Dec-25 00:00, 2432179.500000000, , , 19.91855, 31.19226,  29.7416078, 21.0519268,
 1946-Dec-26 00:00, 2432180.500000000, , , 19.91279, 31.16972,  29.7270600, 21.0332666,
 1946-Dec-27 00:00, 2432181.500000000, , , 19.90804, 31.14743,  29.7134612, 21.0144851,
 1946-Dec-28 00:00, 2432182.500000000, , , 19.90431, 31.12539,  29.7008148, 20.9955890,
 1946-Dec-29 00:00, 2432183.500000000, , , 19.90159, 31.10362,  29.6891247, 20.9765852,
 1946-Dec-30 00:00, 2432184.500000000, , , 19.89989, 31.08211,  29.6783968, 20.9574805,
 1946-Dec-31 00:00, 2432185.500000000, , , 19.89920, 31.06089,  29.6686379, 20.9382816,
 1947-Jan-01 00:00, 2432186.500000000, , , 19.89953, 31.03995,  29.6598566, 20.9189952,
 1947-Jan-02 00:00, 2432187.500000000, , , 19.90088, 31.01931,  29.6520621, 20.8996278,
 1947-Jan-03 00:00, 2432188.500000000, , , 19.90324, 30.99897,  29.6452636, 20.8801858,
 1947-Jan-04 00:00, 2432189.500000000, , , 19.90661, 30.97893,  29.6394680, 20.8606756,
 1947-Jan-05 00:00, 2432190.500000000, , , 19.91100, 30.95920,  29.6346775, 20.8411032,
 1947-Jan-06 00:00, 2432191.500000000, , , 19.91639, 30.93979,  29.6308882, 20.8214745,
 1947-Jan-07 00:00, 2432192.500000000, , , 19.92279, 30.92071,  29.6280907, 20.8017953,
 1947-Jan-08 00:00, 2432193.500000000, , , 19.93019, 30.90195,  29.6262738, 20.7820711,
 1947-Jan-09 00:00, 2432194.500000000, , , 19.93859, 30.88353,  29.6254289, 20.7623076,
 1947-Jan-10 00:00, 2432195.500000000, , , 19.94800, 30.86545,  29.6255531, 20.7425103,
 1947-Jan-11 00:00, 2432196.500000000, , , 19.95840, 30.84771,  29.6266496, 20.7226849,
 1947-Jan-12 00:00, 2432197.500000000, , , 19.96980, 30.83032,  29.6287257, 20.7028371,
 1947-Jan-13 00:00, 2432198.500000000, , , 19.98219, 30.81328,  29.6317895, 20.6829727,
 1947-Jan-14 00:00, 2432199.500000000, , , 19.99558, 30.79661,  29.6358481, 20.6630976,
 1947-Jan-15 00:00, 2432200.500000000, , , 20.00996, 30.78031,  29.6409066, 20.6432178,
 1947-Jan-16 00:00, 2432201.500000000, , , 20.02532, 30.76437,  29.6469674, 20.6233393,
 1947-Jan-17 00:00, 2432202.500000000, , , 20.04167, 30.74882,  29.6540309, 20.6034682,
 1947-Jan-18 00:00, 2432203.500000000, , , 20.05900, 30.73364,  29.6620950, 20.5836105,
 1947-Jan-19 00:00, 2432204.500000000, , , 20.07730, 30.71886,  29.6711561, 20.5637721,
 1947-Jan-20 00:00, 2432205.500000000, , , 20.09658, 30.70446,  29.6812090, 20.5439592,
 1947-Jan-21 00:00, 2432206.500000000, , , 20.11682, 30.69046,  29.6922473, 20.5241777,
 1947-Jan-22 00:00, 2432207.500000000, , , 20.13802, 30.67687,  29.7042639, 20.5044336,
 1947-Jan-23 00:00, 2432208.500000000, , , 20.16017, 30.66367,  29.7172517, 20.4847328,
 1947-Jan-24 00:00, 2432209.500000000, , , 20.18327, 30.65089,  29.7312042, 20.4650810,
 1947-Jan-25 00:00, 2432210.500000000, , , 20.20732, 30.63851,  29.7461158, 20.4454842,
 1947-Jan-26 00:00, 2432211.500000000, , , 20.23229, 30.62655,  29.7619828, 20.4259479,
 1947-Jan-27 00:00, 2432212.500000000, , , 20.25819, 30.61501,  29.7788029, 20.4064777,
 1947-Jan-28 00:00, 2432213.500000000, , , 20.28501, 30.60389,  29.7965753, 20.3870790,
